Event ID,Title,Start Date,End Date,Hide End Date,All Day,RRULE,EXDATE,Recurrence ID,Description,Short Description,Address,City,Country,Location Details,Location Coordinates,Location Type,Event Color,Event Icon,Images IDs,Featured,Calendar Name,Calendar ID,Categories,Categories ID,External Link,External Link Text,Permalink,RSVP,Attendees Limit,Attendees Visibility,UID,Keywords,Author Name
4610,"Agg. primo soccorso gruppo BC","2024-03-25 14:00:00","2024-03-25 18:00:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-3/,0,0,public,e-657b169170b77_3eaa8341573cd19478bf366e03537ef4@stachethemes_ec.com,,admin
4609,"Agg. primo soccorso gruppo BC","2024-03-05 08:30:00","2024-03-05 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2-2/,0,0,public,e-657b166fc44a4_b6153be2feb0f5891202c2df3653566d@stachethemes_ec.com,,admin
4608,"Agg. primo soccorso gruppo BC","2024-02-16 08:30:00","2024-02-16 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2-2/,0,0,public,e-657b16582ab85_e612c81f0f2311032a1cd62641e33e6b@stachethemes_ec.com,,admin
4607,"Agg. primo soccorso gruppo BC","2024-01-23 08:30:00","2024-01-23 12:30:00",0,0,,,,"<strong>Corso di aggiornamento di Primo Soccorso gruppo BC</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-bc-5-2/,0,0,public,e-657b163bec5fd_f7ba87c0f60b2a3bf27a9cbeb1265c5e@stachethemes_ec.com,,admin
4606,"Agg. primo soccorso gruppo A","2024-04-11 08:30:00","2024-04-11 16:00:00",0,0,,,,"<span style=""color: #339966;""><strong>11 aprile ore 08.30-12.30 e 14.00-16.00</strong></span>

<strong>Corso di aggiornamento di Primo Soccorso gruppo A</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.
Pausa pranzo dalle 12.30 alle 14.00.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-a-2-2-2/,0,0,public,e-657b13411df30_3d96b70c227b06a3a14727754f69bb44@stachethemes_ec.com,,admin
4605,"Agg. primo soccorso gruppo A","2024-03-05 08:30:00","2024-03-05 15:30:00",0,0,,,,"<span style=""color: #339966;""><strong>05 marzo ore 08.30-12.30 e 13.30-15.30</strong></span>

<strong>Corso di aggiornamento di Primo Soccorso gruppo A</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

<span style=""font-size: 1rem;"">Prerequisiti: aver frequentato il corso completo.
</span>E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.
Pausa pranzo dalle 12.30 alle 14.00.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-di-aggiornamento-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/aggiornamento-primo-soccorso-gruppo-a-2-2/,0,0,public,e-657b0865f2b4d_a95a8052740ff4bd9dd1e75ee53b86cf@stachethemes_ec.com,,admin
4604,"Primo soccorso gruppo BC","2024-05-07 14:00:00","2024-05-07 18:00:00",0,0,,,,"<span style=""color: #339966;""><strong>07, 14 e 21 maggio ore 14.00-18.00</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-bc-2-2-2-2/,0,0,public,e-657b08283cc48_0002273c8c4582b551480f498609cbda@stachethemes_ec.com,,admin
4603,"Primo soccorso gruppo BC","2024-03-14 08:30:00","2024-03-14 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>14, 21 e 28 marzo ore 08.30-12.30</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-bc/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-bc-2-2-2/,0,0,public,e-657b07e920659_18c11be3de0820abc9957c9d75cefc7c@stachethemes_ec.com,,admin
4601,"Primo soccorso gruppo A","2024-05-07 14:00:00","2024-05-07 18:00:00",0,0,,,,"<span style=""color: #339966;""><strong>07, 14, 21 e 27 maggio ore 14.00-18.00</strong></span>

<strong>Corso di Primo Soccorso</strong>, secondo quanto previsto dal D. Lgs. 81/08 e D.M. 388/03.

E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-completo-di-primo-soccorso-gruppo-a/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Primo soccorso",4,,,https://www.e-labo.it/stec_event/primo-soccorso-gruppo-a-2-2-2/,0,0,public,e-657b07710b6d8_d6ff8bc208c552ae52d7a5ae85f10359@stachethemes_ec.com,,admin
4599,"Agg. RLS","2024-12-12 08:30:00","2024-12-12 12:30:00",0,0,,,,"<em><strong><span style=""color: #ff0000;"">POSTI ESAURITI</span></strong></em>

<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: Allenati alle emergenze</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2-2-2-2-2-2-2/,0,0,public,e-657b071a73040_9e26f2a7a510eeafcf3878409e2d6f5e@stachethemes_ec.com,,admin
4598,"Agg. RLS","2024-12-04 08:30:00","2024-12-04 12:30:00",0,0,,,,"<em><strong><span style=""color: #ff0000;"">POSTI ESAURITI</span></strong></em>

<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: Nuovo accordo Stato Regioni: cosa cambierà/cos'è cambiato?</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2-2-2-2-2-2/,0,0,public,e-657b06dec433d_058ddff1055352c374c18f29a3549de8@stachethemes_ec.com,,admin
4597,"Agg. RLS","2024-11-12 14:00:00","2024-11-12 18:00:00",0,0,,,,"<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: La gestione dei conflitti e delle obiezioni in azienda</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2-2-2-2-2/,0,0,public,e-657b06ac2457a_eb9f9198993d917956d58065d2a340cc@stachethemes_ec.com,,admin
4596,"Agg. RLS","2024-10-16 08:30:00","2024-10-16 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: Sostenibilità e sicurezza, due facce della stessa medaglia</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2-2-2-2/,0,0,public,e-657b0657875ac_61b5bbdb267fe4c958deb5a2d6a70b5e@stachethemes_ec.com,,admin
4595,"Agg. RLS","2024-11-21 08:30:00","2024-11-21 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: Intelligenza emotiva e consapevolezza delle emozioni nel posto di lavoro</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2-2-2/,0,0,public,e-657b06182f480_d0c0e67de22c4b525a33753565bd036a@stachethemes_ec.com,,admin
4594,"Agg. RLS","2024-09-27 08:30:00","2024-09-27 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: Il coinvolgimento dei lavoratori: come sensibilizzarli alla sicurezza</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2-2/,0,0,public,e-657b059133e69_561c2411b03ae5d67a1db4feb2fb6a94@stachethemes_ec.com,,admin
4593,"Agg. RLS","2024-07-10 14:00:00","2024-07-10 18:00:00",0,0,,,,"<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: La gestione dei conflitti e delle obiezioni in azienda</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2-2/,0,0,public,e-657b05297df20_223296abb5b5e56c592f6ff88f921640@stachethemes_ec.com,,admin
4592,"Agg. RLS","2024-06-12 08:30:00","2024-06-12 12:30:00",0,0,,,,"<strong>Corso di aggiornamento per Rappresentante dei Lavoratori per la Sicurezza,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

<em>Argomento del corso: La conoscenza tecnica dei DPI</em>

Prerequisiti: aver frequentato il corso di formazione generale, specifica e un corso completo per RLS
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

<strong>NB: per il corso da 8 ore è prevista l’iscrizione a due moduli da 4 ore.</strong>

&nbsp;

<a href=""https://www.e-labo.it/corsi/aggiornamento-rappresentante-dei-lavoratori-per-la-sicurezza/"">INFO CORSO</a>",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-6-2/,0,0,public,e-657b04fe66490_f2e7e24b7690984dbfa5f2d5807f32cc@stachethemes_ec.com,,admin
4591,RLS,"2024-05-16 08:30:00","2024-05-16 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>16, 23 maggio, 06 e 11 giugno ore 08.30-12.30 e 13.30-17.30</strong></span>

<strong>Corso per Rappresentante dei Lavoratori per la Sicurezza (32 ore),</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012.

Prerequisiti: aver frequentato il corso di formazione generale e specifica.
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/corso-rappresentante-lavoratori-sicurezza/"">INFO CORSO</a>",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,"Ruoli di sicurezza",9,,,https://www.e-labo.it/stec_event/aggiornamento-rls-2-2-2/,0,0,public,e-657b04c038028_c3d2e2ff0a312a1361a17e6adf532484@stachethemes_ec.com,,admin
4590,Preposti,"2024-06-12 14:00:00","2024-06-12 18:00:00",0,0,,,,"<span style=""color: #339966;""><strong>12 e 18 giugno ore 14.00-18.00</strong></span>

<strong>Corso di FORMAZIONE PARTICOLARE AGGIUNTIVA PER PREPOSTI,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012

Prerequisiti: aver frequentato il corso di formazione generale e specifica
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/formazione-particolare-aggiuntiva-per-il-preposto/"">INFO CORSO</a>

&nbsp;",,"Via Valdichiampo 9",Zermeghedo,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/preposti-2-2-3/,0,0,public,e-657b0302ea8e7_3915df6ef5807e8be9ec1ca5b19caab9@stachethemes_ec.com,,admin
4589,Preposti,"2024-04-24 08:30:00","2024-04-24 17:30:00",0,0,,,,"<span style=""color: #339966;""><strong>24 aprile ore 08.30-12.30 e 13.30-17.30</strong></span>

<strong>Corso di FORMAZIONE PARTICOLARE AGGIUNTIVA PER PREPOSTI,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012

Prerequisiti: aver frequentato il corso di formazione generale e specifica
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/formazione-particolare-aggiuntiva-per-il-preposto/"">INFO CORSO</a>

&nbsp;",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/preposti-2-2-2/,0,0,public,e-657b02d2059cd_d385f5b86405abb6ff811590404a75ff@stachethemes_ec.com,,admin
4588,Preposti,"2024-02-06 08:30:00","2024-02-06 12:30:00",0,0,,,,"<span style=""color: #339966;""><strong>06 e 13 febbraio ore 08.30-12.30</strong></span>

<strong>Corso di FORMAZIONE PARTICOLARE AGGIUNTIVA PER PREPOSTI,</strong> come previsto dal D. Lgs. n. 81/2008 e ASR del 11/01/2012

Prerequisiti: aver frequentato il corso di formazione generale e specifica
E’ richiesta la comprensione dell’italiano, almeno a livello parlato: verrà verificata attraverso un test di ingresso.

Per partecipare al corso, compilare la <a href=""https://www.e-labo.it/wp-content/uploads/2023/06/E_MOD1.1_scheda_iscrizione-rev.-07-del-04-03-2023.pdf"">SCHEDA DI ISCRIZIONE</a> e restituirla compilata all’indirizzo e-mail <a href=""mailto:e-labo@e-labo.it"">e-labo@e-labo.it</a>

&nbsp;

<a href=""https://www.e-labo.it/corsi/formazione-particolare-aggiuntiva-per-il-preposto/"">INFO CORSO</a>

&nbsp;",,"Via dell'Industria 48",Arzignano,Italia,,,physical,#145e66,fa,,0,"Corsi E_Labo",59,Preposti,7,,,https://www.e-labo.it/stec_event/preposti-2-2/,0,0,public,e-657b029ac1c31_34e929f34110b3c61b4cbee81b963536@stachethemes_ec.com,,admin
